admit,gre,gpa
0,440.0,2.8780013946556435
1,520.0,4.14086356225041
1,620.0,4.1010578917809015
1,520.0,4.3323348010426015
0,380.0,3.3336209565934087
0,560.0,2.261645212943144
1,600.0,4.583615920167599
1,680.0,3.879727316926122
0,500.0,1.8442527901802528
1,640.0,4.5885259476640865
0,540.0,2.9348447025276947
1,680.0,4.067594397962794
0,660.0,2.5916291456603537
0,520.0,2.7741939015895754
1,600.0,3.2542152023486697
0,460.0,3.098906842914024
1,580.0,4.563977647959828
1,680.0,3.409334006315043
1,660.0,4.034099203679133
0,660.0,3.1345699569540213
0,360.0,2.323243755307759
0,660.0,3.0497877241503284
0,520.0,2.3167020170439523
1,440.0,3.6199546058910874
0,600.0,3.0440715493678816
1,800.0,3.433104704025084
1,660.0,3.731134082884512
0,800.0,2.1596676962063515
0,420.0,2.2342304012356484
1,620.0,4.101666825375885
0,800.0,2.176471193498879
0,680.0,3.0404940183486735
0,800.0,3.281954442925872
0,480.0,2.4296124212109107
0,520.0,2.3114702165268697
0,560.0,2.978816720949917
0,460.0,2.4472465967601593
0,540.0,3.2773239208769147
0,720.0,3.0927835829787282
0,640.0,2.753541458271876
1,660.0,3.968526343723761
1,400.0,4.014358249839637
1,680.0,4.453209906691557
0,220.0,2.412806581435424
0,580.0,3.2997743990234936
1,540.0,4.138193427914722
0,580.0,3.3390635975791514
0,540.0,2.7118552118372
0,440.0,2.2227170217245
0,560.0,3.102035353152212
0,660.0,3.585872337740617
0,660.0,3.3768960924405986
1,520.0,3.8355255157031207
0,540.0,3.3597544362771234
1,300.0,3.7086231679556105
1,340.0,3.7765968527917417
1,780.0,4.400921844644052
1,480.0,4.554783228116888
0,540.0,3.2634075193674015
0,460.0,2.478281317356044
0,460.0,2.9775505580334123
0,500.0,2.8469808861851136
0,420.0,2.456187166906936
0,520.0,2.676292246355482
0,680.0,3.0650527943055965
0,680.0,2.3353094039514493
1,560.0,4.241023990942998
0,580.0,3.2045404632053085
0,500.0,2.6985247862347017
0,740.0,3.1315904760530664
0,660.0,2.663536202043815
0,420.0,2.540372617193189
0,560.0,3.3793775277309264
1,460.0,4.2662203216314145
1,620.0,3.841244877682388
0,520.0,3.1106081663071805
0,620.0,2.5160501339309893
0,540.0,2.8071048911068206
1,660.0,3.5025261794912517
0,500.0,3.201347572422345
1,560.0,3.570847847815686
0,500.0,3.366747607687444
0,580.0,3.0486974634109782
0,520.0,2.562628041850727
0,500.0,2.7235671772966277
0,600.0,3.3097419969907684
0,580.0,3.2116477790168467
0,400.0,2.9623155855669454
0,620.0,1.8761995866428505
1,780.0,4.616650314520738
0,620.0,2.8858013374962987
1,580.0,3.916537290976176
0,700.0,3.244760818962992
1,540.0,4.261522351512549
1,760.0,2.927308188962394
0,700.0,2.5605611353660254
0,720.0,3.0385079974572884
1,560.0,3.8151857922025503
0,720.0,3.035756708592434
1,520.0,4.685565287228972
1,540.0,3.920305894899463
0,680.0,2.765278029492624
0,460.0,2.8901314372237947
1,560.0,3.5605247267003364
0,480.0,2.7294268961757706
0,460.0,2.503878762047769
0,620.0,2.797636460339005
0,580.0,3.1943511946366585
0,800.0,3.6656814411464738
1,540.0,4.261594546741437
1,680.0,3.824208937075134
1,680.0,3.001971401914399
1,620.0,3.638993404435098
0,560.0,3.553920928989437
0,560.0,2.6726946877867634
0,620.0,2.6996015798306745
1,800.0,4.797559100637189
0,640.0,3.024639078726997
0,540.0,2.249941360573775
0,700.0,3.3125457210357707
1,540.0,3.8003619589235735
0,540.0,2.639311544542561
0,660.0,3.9164750853199815
1,480.0,3.0752201490818014
0,420.0,2.8088740574419626
1,740.0,3.871620539908101
0,580.0,2.6075316624135056
0,640.0,3.118706151018785
0,640.0,3.01746461928571
1,800.0,3.1224468877945584
1,660.0,4.272493556406685
1,600.0,3.859938834717124
1,620.0,4.350020548119304
1,460.0,4.281662578709304
0,620.0,3.5578929653202795
0,560.0,2.705598821011251
0,460.0,2.235427684681076
0,700.0,3.120059413069767
0,600.0,3.7286326416116164
